Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80.0,146462.0,3.0,6.0,336.0,11595.0,336.0,0.0,112.0,193.98969,5792.0,0.0,1932.5,2181.0083,81461.41,61.449387,18307.75,47329.207,135059.0,2.0,11009.0,5504.5,7781.71,11007.0,2.0,146445.0,29289.0,59318.918,135059.0,46.0,0.0,0.0,0.0,0.0,104.0,200.0,20.48313,40.96626,0.0,5792.0,1193.1,1887.6599,3.56326e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1325.6666,112.0,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,336.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,1012.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976.2845,1012.0,0.0,1012.0,1012.0,1012.0,1012.0,0.0,1012.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,1976.2845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,150721.0,3.0,6.0,309.0,11595.0,309.0,0.0,103.0,178.40123,5792.0,0.0,1932.5,2179.547,78980.37,59.71298,18840.125,48327.895,138085.0,46.0,12199.0,6099.5,6930.3535,11000.0,1199.0,150671.0,30134.2,60613.977,138170.0,46.0,0.0,0.0,0.0,0.0,104.0,200.0,19.904327,39.808655,0.0,5792.0,1190.4,1888.1039,3.564936e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1322.6666,103.0,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,309.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,150671.0,3.0,6.0,376.0,11595.0,376.0,0.0,125.333336,217.0837,5792.0,0.0,1932.5,2362.7815,79451.26,59.732796,18833.875,48741.582,139096.0,2.0,11023.0,5511.5,7791.61,11021.0,2.0,150610.0,30122.0,61101.51,139096.0,66.0,0.0,0.0,0.0,0.0,104.0,200.0,19.910933,39.821865,0.0,5792.0,1197.1,2003.6608,4.0146565e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1330.1111,125.333336,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,376.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,151431.0,3.0,6.0,362.0,11595.0,362.0,0.0,120.666664,209.0008,5792.0,0.0,1932.5,2181.0083,78960.055,59.43301,18928.875,48727.07,139078.0,5.0,12009.0,6004.5,8484.574,12004.0,5.0,151426.0,30285.2,61037.203,139078.0,45.0,0.0,0.0,0.0,0.0,104.0,200.0,19.811003,39.622005,0.0,5792.0,1195.7,1886.3657,3.5583755e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1328.5555,120.666664,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,362.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,150649.0,3.0,7.0,361.0,11595.0,361.0,0.0,120.333336,208.42345,5792.0,0.0,1656.4286,2118.2273,79363.29,66.37946,16738.777,45678.645,138096.0,4.0,12008.0,6004.0,8485.281,12004.0,4.0,150620.0,25103.334,55559.973,138096.0,46.0,0.0,0.0,0.0,0.0,104.0,232.0,19.91384,46.465626,0.0,5792.0,1086.909,1823.8104,3.3262845e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1195.6,120.333336,1656.4286,0.0,0.0,0.0,0.0,0.0,0.0,3.0,361.0,7.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,998.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.008,998.0,0.0,998.0,998.0,998.0,998.0,0.0,998.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2004.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,274.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,148641.0,3.0,4.0,332.0,11595.0,332.0,0.0,110.666664,191.68028,8688.0,0.0,2898.75,4095.5662,80240.31,47.09333,24773.5,54894.59,136408.0,2.0,11991.0,5995.5,8476.089,11989.0,2.0,148579.0,49526.332,75472.42,136408.0,189.0,0.0,0.0,0.0,0.0,104.0,136.0,20.182858,26.910475,0.0,8688.0,1490.875,3076.6528,9.465793e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1703.8572,110.666664,2898.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,332.0,4.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,149457.0,3.0,5.0,376.0,11595.0,376.0,0.0,125.333336,217.0837,7240.0,0.0,2319.0,3331.6382,80096.62,53.5271,21351.0,51213.23,137054.0,4.0,12019.0,6009.5,8493.06,12015.0,4.0,149441.0,37360.25,66703.59,137054.0,85.0,0.0,0.0,0.0,0.0,104.0,168.0,20.072662,33.454437,0.0,7240.0,1330.1111,2634.0718,6.938334e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1496.375,125.333336,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,376.0,5.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,148671.0,3.0,7.0,383.0,11595.0,383.0,0.0,127.666664,221.12515,5792.0,0.0,1656.4286,2118.2273,80567.16,67.26261,16519.0,45035.94,136155.0,4.0,11988.0,5994.0,8471.14,11984.0,4.0,148667.0,24777.834,54771.09,136155.0,47.0,0.0,0.0,0.0,0.0,104.0,232.0,20.178783,47.083828,0.0,5792.0,1088.909,1822.9467,3.3231345e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1197.8,127.666664,1656.4286,0.0,0.0,0.0,0.0,0.0,0.0,3.0,383.0,7.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,147542.0,3.0,5.0,340.0,11595.0,340.0,0.0,113.333336,196.29909,7240.0,0.0,2319.0,3003.1711,80892.22,54.221848,21077.428,50497.965,135154.0,4.0,12017.0,6008.5,8491.6455,12013.0,4.0,147504.0,36876.0,65759.03,135154.0,51.0,0.0,0.0,0.0,0.0,104.0,168.0,20.333193,33.888657,0.0,7240.0,1326.1111,2430.3657,5.906677e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1491.875,113.333336,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,340.0,5.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,986.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028.3976,986.0,0.0,986.0,986.0,986.0,986.0,0.0,986.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2028.3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,149540.0,3.0,6.0,353.0,11595.0,353.0,0.0,117.666664,203.80464,4344.0,0.0,1932.5,1977.8129,79898.35,60.184566,18692.5,48028.867,137188.0,6.0,12031.0,6015.5,7084.503,11025.0,1006.0,149519.0,29903.8,60197.9,137194.0,55.0,0.0,0.0,0.0,0.0,104.0,200.0,20.061522,40.123043,0.0,4344.0,1194.8,1758.0038,3.0905772e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1327.5555,117.666664,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,353.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,150473.0,3.0,6.0,308.0,11595.0,308.0,0.0,102.666664,177.82388,5792.0,0.0,1932.5,2181.0083,79103.89,59.811394,18809.125,47897.8,136998.0,44.0,13001.0,6500.5,6370.325,11005.0,1996.0,150290.0,30058.0,60041.92,136998.0,44.0,0.0,0.0,0.0,0.0,104.0,200.0,19.937132,39.874264,0.0,5792.0,1190.3,1889.0928,3.5686715e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1322.5555,102.666664,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,308.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,148488.0,3.0,6.0,350.0,11595.0,350.0,0.0,116.666664,202.0726,5792.0,0.0,1932.5,2181.0083,80444.21,60.61096,18561.0,48019.332,137031.0,8.0,10987.0,5493.5,7757.6685,10979.0,8.0,148441.0,29688.2,60196.023,137031.0,46.0,0.0,0.0,0.0,0.0,104.0,200.0,20.203653,40.407307,0.0,5792.0,1194.5,1886.9587,3.5606132e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1327.2222,116.666664,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,350.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,149463.0,3.0,6.0,421.0,11595.0,421.0,0.0,140.33333,243.06447,5792.0,0.0,1932.5,2181.0083,80394.48,60.215572,18682.875,48388.21,138067.0,4.0,10997.0,5498.5,7770.3965,10993.0,4.0,149414.0,29882.8,60664.363,138067.0,14.0,0.0,0.0,0.0,0.0,104.0,200.0,20.071857,40.143715,0.0,5792.0,1201.6,1883.5586,3.547793e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1335.1111,140.33333,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,421.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,149430.0,3.0,6.0,361.0,11595.0,361.0,0.0,120.333336,208.42345,7240.0,0.0,1932.5,2845.8357,80010.71,60.22887,18678.75,48421.996,138144.0,3.0,10992.0,5496.0,7766.861,10988.0,4.0,149405.0,29881.0,60706.312,138144.0,3.0,0.0,0.0,0.0,0.0,104.0,200.0,20.07629,40.15258,0.0,7240.0,1195.6,2327.0623,5.4152185e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1328.4445,120.333336,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,361.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,152724.0,3.0,7.0,328.0,11595.0,328.0,0.0,109.333336,189.3709,5792.0,0.0,1656.4286,2118.2273,78068.94,65.47759,16969.334,45970.45,139199.0,15.0,13028.0,6514.0,6380.9316,11026.0,2002.0,152533.0,25422.166,55971.234,139199.0,45.0,0.0,0.0,0.0,0.0,104.0,232.0,19.643278,45.834316,0.0,5792.0,1083.909,1825.1505,3.3311745e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1192.3,109.333336,1656.4286,0.0,0.0,0.0,0.0,0.0,0.0,3.0,328.0,7.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,150502.0,3.0,6.0,360.0,11595.0,360.0,0.0,120.0,207.8461,5792.0,0.0,1932.5,2181.0083,79434.164,59.79987,18812.75,47914.883,137033.0,29.0,13023.0,6511.5,6319.413,10980.0,2043.0,150473.0,30094.6,60047.027,137033.0,45.0,0.0,0.0,0.0,0.0,104.0,200.0,19.93329,39.86658,0.0,5792.0,1195.5,1886.464,3.5587465e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1328.3334,120.0,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,360.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,150556.0,3.0,6.0,337.0,11595.0,337.0,0.0,112.333336,194.56705,5792.0,0.0,1932.5,2181.0083,79252.91,59.77842,18819.5,48384.4,138122.0,23.0,12023.0,6011.5,8442.147,11981.0,42.0,150533.0,30106.6,60606.492,138122.0,45.0,0.0,0.0,0.0,0.0,104.0,200.0,19.92614,39.85228,0.0,5792.0,1193.2,1887.6095,3.5630698e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1325.7778,112.333336,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,337.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,150500.0,3.0,6.0,362.0,11595.0,362.0,0.0,120.666664,209.0008,5792.0,0.0,1932.5,2362.7815,79448.51,59.800663,18812.5,48385.023,138193.0,2.0,12008.0,6004.0,7123.3936,11041.0,967.0,150449.0,30089.8,60652.555,138193.0,2.0,0.0,0.0,0.0,0.0,104.0,200.0,19.933556,39.86711,0.0,5792.0,1195.7,2004.3031,4.0172308e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1328.5555,120.666664,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,362.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,357614.0,4.0,6.0,744.0,11595.0,372.0,0.0,186.0,214.7743,5792.0,0.0,1932.5,2181.0083,34503.684,27.963112,39734.89,77723.79,209992.0,3.0,222002.0,74000.664,117924.79,209992.0,3.0,357485.0,71497.0,102454.82,221917.0,46.0,0.0,0.0,0.0,0.0,136.0,200.0,11.185245,16.777866,0.0,5792.0,1121.7273,1806.2972,3.2627095e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1233.9,186.0,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,744.0,6.0,11595.0,29200.0,235.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,149506.0,3.0,6.0,365.0,11595.0,365.0,0.0,121.666664,210.73285,4344.0,0.0,1932.5,1754.8314,79996.79,60.198254,18688.25,48410.83,138130.0,5.0,11032.0,5516.0,7793.731,11027.0,5.0,149402.0,29880.4,60696.688,138130.0,47.0,0.0,0.0,0.0,0.0,104.0,200.0,20.066084,40.132168,0.0,4344.0,1196.0,1620.479,2.6259522e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1328.8889,121.666664,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,365.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,363697.0,4.0,7.0,608.0,11595.0,304.0,0.0,152.0,175.51448,5792.0,0.0,1656.4286,1947.6382,33552.656,30.244957,36369.7,75234.836,212041.0,47.0,225038.0,75012.664,118797.56,212041.0,995.0,363579.0,60596.5,97628.57,224993.0,47.0,0.0,0.0,0.0,0.0,136.0,232.0,10.998166,19.24679,0.0,5792.0,1016.9167,1644.3141,2.7037688e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1109.3636,152.0,1656.4286,0.0,0.0,0.0,0.0,0.0,0.0,4.0,608.0,7.0,11595.0,29200.0,235.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,148547.0,3.0,6.0,338.0,11595.0,338.0,0.0,112.666664,195.1444,4344.0,0.0,1932.5,1754.8314,80331.48,60.586884,18568.375,48064.418,137147.0,1.0,10997.0,5498.5,7774.639,10996.0,1.0,148516.0,29703.2,60252.742,137147.0,9.0,0.0,0.0,0.0,0.0,104.0,200.0,20.19563,40.39126,0.0,4344.0,1193.3,1622.0392,2.631011e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1325.8889,112.666664,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,338.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,366489.0,4.0,5.0,688.0,11595.0,344.0,0.0,172.0,198.60849,5792.0,0.0,2319.0,3170.4038,33515.332,24.557354,45811.125,83270.0,213949.0,50.0,226945.0,75648.336,119945.33,213949.0,50.0,366424.0,91606.0,111549.26,226958.0,98.0,0.0,0.0,0.0,0.0,136.0,168.0,10.914379,13.642974,0.0,5792.0,1228.3,2409.3362,5.8049015e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1364.7778,172.0,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,688.0,5.0,11595.0,29200.0,235.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,150479.0,3.0,6.0,409.0,11595.0,409.0,0.0,136.33333,236.13626,5792.0,0.0,1932.5,2181.0083,79771.93,59.80901,18809.875,48389.812,138135.0,3.0,11993.0,5996.5,8476.089,11990.0,3.0,150328.0,30065.6,60628.582,138135.0,45.0,0.0,0.0,0.0,0.0,104.0,200.0,19.936337,39.872673,0.0,5792.0,1200.4,1884.1149,3.549889e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1333.7778,136.33333,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,409.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,149635.0,3.0,7.0,313.0,11595.0,313.0,0.0,104.333336,180.71063,4344.0,0.0,1656.4286,1547.7377,79580.31,66.829285,16626.111,45317.285,137016.0,5.0,11994.0,5997.0,8473.968,11989.0,5.0,149630.0,24938.334,55116.51,137016.0,47.0,0.0,0.0,0.0,0.0,104.0,232.0,20.048786,46.7805,0.0,4344.0,1082.5454,1441.744,2.0786259e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1190.8,104.333336,1656.4286,0.0,0.0,0.0,0.0,0.0,0.0,3.0,313.0,7.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,149481.0,3.0,5.0,296.0,11595.0,296.0,0.0,98.666664,170.89568,10136.0,0.0,2319.0,4414.366,79548.57,53.51851,21354.428,50823.457,136189.0,4.0,13013.0,6506.5,7771.8105,12002.0,1011.0,149383.0,37345.75,66170.41,136189.0,83.0,0.0,0.0,0.0,0.0,104.0,168.0,20.06944,33.449066,0.0,10136.0,1321.2222,3339.3914,1.12e+07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1486.375,98.666664,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,296.0,5.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,357637.0,4.0,6.0,762.0,11595.0,381.0,0.0,190.5,219.97046,7240.0,0.0,1932.5,2695.6392,34551.793,27.961313,39737.445,77591.93,209008.0,4.0,221033.0,73677.664,117353.42,209008.0,4.0,357446.0,71489.2,102203.5,220872.0,80.0,0.0,0.0,0.0,0.0,136.0,200.0,11.1845255,16.776787,0.0,7240.0,1123.3636,2124.82,4.5148605e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1235.7,190.5,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,762.0,6.0,11595.0,29200.0,235.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,151514.0,3.0,6.0,394.0,11595.0,394.0,0.0,131.33333,227.47601,4344.0,0.0,1932.5,1754.8314,79128.0,59.40045,18939.25,48361.832,138196.0,30.0,12997.0,6498.5,7791.61,12008.0,989.0,151442.0,30288.4,60578.613,138196.0,48.0,0.0,0.0,0.0,0.0,104.0,200.0,19.80015,39.6003,0.0,4344.0,1198.9,1618.8518,2.620681e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1332.1111,131.33333,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,394.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,363521.0,4.0,6.0,590.0,11595.0,295.0,0.0,147.5,170.31833,4344.0,0.0,1932.5,1754.8314,33519.383,27.508728,40391.223,78291.9,210967.0,48.0,224997.0,74999.0,117818.984,210967.0,3035.0,363349.0,72669.8,104000.4,224905.0,48.0,0.0,0.0,0.0,0.0,136.0,200.0,11.00349,16.505236,0.0,4344.0,1107.7273,1564.6373,2.4480898e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1218.5,147.5,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,590.0,6.0,11595.0,29200.0,235.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,148703.0,3.0,5.0,304.0,11595.0,304.0,0.0,101.333336,175.51448,10136.0,0.0,2319.0,4414.366,80018.56,53.79851,21243.285,50870.344,136170.0,4.0,12003.0,6001.5,8481.746,11999.0,4.0,148675.0,37168.75,66234.89,136170.0,194.0,0.0,0.0,0.0,0.0,104.0,168.0,20.174442,33.62407,0.0,10136.0,1322.1111,3339.0854,1.11e+07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1487.375,101.333336,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,304.0,5.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,149637.0,3.0,7.0,298.0,11595.0,298.0,0.0,99.333336,172.05038,5792.0,0.0,1656.4286,1947.6382,79479.01,66.82839,16626.334,45360.727,137131.0,5.0,12020.0,6010.0,8492.353,12015.0,5.0,149609.0,24934.834,55169.76,137131.0,46.0,0.0,0.0,0.0,0.0,104.0,232.0,20.048517,46.779873,0.0,5792.0,1081.1818,1708.6945,2.9196365e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1189.3,99.333336,1656.4286,0.0,0.0,0.0,0.0,0.0,0.0,3.0,298.0,7.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,365533.0,4.0,5.0,646.0,11595.0,323.0,0.0,161.5,186.48413,5792.0,0.0,2319.0,2423.6296,33488.086,24.62158,45691.625,83216.21,214974.0,6.0,227987.0,75995.664,120484.21,214974.0,1010.0,365527.0,91381.75,111680.78,228041.0,69.0,0.0,0.0,0.0,0.0,136.0,168.0,10.9429245,13.678656,0.0,5792.0,1224.1,1989.1143,3.9565755e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1360.1111,161.5,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,646.0,5.0,11595.0,29200.0,235.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,357429.0,4.0,7.0,610.0,11595.0,305.0,0.0,152.5,176.09183,4344.0,0.0,1656.4286,1757.579,34146.64,30.775343,35742.9,74099.52,207996.0,1.0,219994.0,73331.336,116729.77,207996.0,1008.0,357333.0,59555.5,95808.164,219925.0,1.0,0.0,0.0,0.0,0.0,136.0,232.0,11.191033,19.584309,0.0,4344.0,1017.0833,1522.9559,2.3193948e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1109.5454,152.5,1656.4286,0.0,0.0,0.0,0.0,0.0,0.0,4.0,610.0,7.0,11595.0,29200.0,235.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
80.0,149672.0,3.0,6.0,357.0,11595.0,357.0,0.0,119.0,206.11404,5792.0,0.0,1932.5,2534.0515,79854.62,60.13149,18709.0,48400.617,138121.0,2.0,11033.0,5516.5,7798.6807,11031.0,2.0,149644.0,29928.8,60668.12,138121.0,66.0,0.0,0.0,0.0,0.0,104.0,200.0,20.043829,40.087658,0.0,5792.0,1195.2,2117.5679,4.4840935e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1328.0,119.0,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,357.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
